id,alias,name,is_closed,review_count,rating,price,categories,latitude,longitude,address,city,zipcode,state,country
GN85BFt0L_HFYOd-VWgo5A,chandni-sweets-and-resturant-new-york,Chandni Sweets & Resturant,FALSE,6,2,MISSING,indpak,40.80119,-73.96104,71 W 109th St,New York,10025,NY,US
6e08TRfc4WCKA23ZcS20jg,new-ranchito-manhattan,New Ranchito,FALSE,11,2,$,"caribbean,latin",40.8000173,-73.9662359,924 Amsterdam Ave,Manhattan,10025,NY,US
lBFq-P2OGDZy2aPEKgUMfg,empire-garden-new-york,Empire Garden,FALSE,33,2,$,chinese,40.79857363,-73.96218642,911 Columbus Ave,New York,10025,NY,US
Qn10NNqKN3f85VdK15VOLw,central-markets-new-york,Central Markets,FALSE,47,2.5,$$$,"grocery,delis,markets",40.80082579,-73.95931007,300 West 110th St,New York,10025,NY,US
x6ZI-_J7X9WK17l77x53-w,columbia-deli-new-york,Columbia Deli,FALSE,49,3,$,"delis,sandwiches,breakfast_brunch",40.8006527,-73.9654038,945 Amsterdam Ave,New York,10025,NY,US
CVliR21y3FX6zQ9MLO7Rmw,ranch-deli-new-york-4,Ranch Deli,FALSE,12,3.5,$,delis,40.80072099,-73.96202232,980 Columbus Ave,New York,10025,NY,US
qKguwDWn1e3XK-59W2SHqw,subway-restaurants-new-york-81,Subway Restaurants,FALSE,5,2.5,$,"sandwiches,hotdogs",40.8014171,-73.9649071,971 Amsterdam Ave,New York,10025,NY,US
1qNsirebXY7-q3hRMrePqA,a-m-h-deli-and-grocery-new-york,A M H Deli & Grocery,FALSE,1,5,MISSING,"delis,grocery",40.7987162,-73.9671649,880 Amsterdam Ave,New York,10025,NY,US
uROb7GJ2YVWt0fWUwNt9Gw,marios-gourmet-deli-new-york,Mario's Gourmet Deli,FALSE,17,3,$,"delis,hotdog",40.800409,-73.966133,934 Amsterdam Ave,New York,10025,NY,US
eVZGBIWAmQxiTwVYA0pjWA,little-gujrat-deli-new-york,Little Gujrat Deli,FALSE,5,3,$,"halal,indpak",40.799697,-73.962936,946 Columbus Ave,New York,10025,NY,US
z3iPPc-RMrH7OBojFtx_MQ,bennys-lung-sheng-new-york,Benny's Lung Sheng,FALSE,5,2.5,MISSING,chinese,40.79829,-73.96378,906 Columbus Ave,New York,10025,NY,US
