id,alias,name,is_closed,review_count,rating,price,categories,latitude,longitude,address,city,zipcode,state,country
G4qZvheX74VwYvek7I8iQg,buntopia-brooklyn,Buntopia,False,239,4.5,$$,asianfusion|ramen|sushi,40.69598,-73.93398,994 Broadway,Brooklyn,11221,NY,US
r_QEUVdoo8dsKR9fK31w3w,paradis-des-gouts-brooklyn,Paradis Des Gouts,False,44,4.5,$$,african|french,40.693329999999996,-73.92931,1136 Broadway,Brooklyn,11221,NY,US
Xq3ZO-DL3M6FkuJQBuE93Q,papelon-con-limon-brooklyn,Papelon con Limon,False,8,5.0,MISSING,venezuelan|foodtrucks|salad,40.693953,-73.93026,1104 Broadway,Brooklyn,11221,NY,US
eTneVbjPKdo4gD9HfkDGdA,santa-panza-brooklyn,Santa Panza,False,146,4.5,$$,bars|pizza|italian,40.6947,-73.93068000000001,1079 Broadway,Brooklyn,11221,NY,US
59dulpe8fTkvAtDVIdAW4Q,brooklyn-whiskers-bakery-brooklyn-2,Brooklyn Whiskers Bakery,False,147,4.0,$,coffee|vegan|bakeries,40.695387,-73.93216640000001,1037 Broadway,Brooklyn,11221,NY,US
ngayYM5gI_xt9xjQ5NrqDw,flowers-for-all-occasions-brooklyn-2,Flowers For All Occasions,False,28,4.0,$,bars|cafes|galleries,40.693740000000005,-73.92984,1114 De Kalb Ave,Brooklyn,11221,NY,US
LoGeKb09bTMawk9xstb-hQ,soldier-jerk-center-and-restaurant-brooklyn,Soldier Jerk Center And Restaurant,False,65,4.0,$,caribbean,40.6903992,-73.9308472,98 Malcolm X Blvd,Brooklyn,11221,NY,US
xYWa1kchoGxjgH4ZsatAJQ,mr-deli-and-grill-brooklyn,Mr. Deli & Grill,False,6,4.5,MISSING,tradamerican|delis,40.69512205,-73.92866425,1185 Dekalb Ave,Brooklyn,11221,NY,US
Qv20qRxgnU6CCGJjUPmTDQ,broadway-pizzeria-brooklyn,Broadway Pizzeria,False,98,4.5,$,pizza,40.69331515,-73.92908301,1142 Broadway,Brooklyn,11226,NY,US
HYmlYaF0pcyaMZ8LNiT7pA,looking-glass-bar-bushwick-2,Looking Glass Bar,False,63,3.0,$,tradamerican|bars,40.69457,-73.93051,1087 Broadway,Bushwick,11221,NY,US
ZePgYdW4Xijf1-65iALCWQ,jones-beach-brooklyn,Jones Beach,False,7,4.5,MISSING,bars|cafes,40.696598,-73.93500999999999,4 Stuyvesant Ave,Brooklyn,11221,NY,US
fJYcc3ER0nzj18aLo7H48Q,lyfe-brooklyn-2,Lyfe,False,9,3.5,MISSING,tradamerican|breakfast_brunch|cocktailbars,40.69496593,-73.93182333,1056 Broadway,Brooklyn,11221,NY,US
F9IVMdJzc-QOWVgmmWUJjA,sabor-caribeno-brooklyn,Sabor Caribeno,False,8,4.0,$,latin,40.694790000000005,-73.93162,1062 Broadway,Brooklyn,11221,NY,US
1Pe-aEK41SM3vfyenyktaA,the-juiice-box-brooklyn-5,The Juiice Box,False,5,4.5,MISSING,acaibowls|salad|juicebars,40.6941,-73.92681,852 Bushwick Ave,Brooklyn,11221,NY,US
jE5_yPypanQLdYe7-f__dA,toad-style-bedford-stuyvesant,Toad Style,False,347,4.0,$$,vegan|gluten_free|sandwiches,40.68688,-73.92322,93 Ralph Ave,Bedford-Stuyvesant,11221,NY,US
5QfE9v_IfCgAezqnHNzHWg,the-buren-brooklyn-2,The Buren,False,50,3.5,$$,cafes|bars|coffee,40.691959999999995,-73.92608,1223 Broadway,Brooklyn,11221,NY,US
Upk_Ns930jcyQByOLP1-0w,triangle-deli-and-grill-brooklyn,Triangle Deli & Grill,False,11,5.0,MISSING,convenience|delis|sandwiches,40.69,-73.923264,1334 Broadway,Brooklyn,11221,NY,US
QZNaM5yN7lTQEsWe8nw0mA,marthitas-bar-and-grill-bushwick,Marthitas Bar & Grill,False,23,3.5,$$,hookah_bars|latin|lounges,40.69340134,-73.91941833,1183 Bdwy,Bushwick,11221,NY,US
ZFXMyNz7F2eZ7awVi3rqCg,asaba-kitchen-brooklyn,Asaba Kitchen,False,2,5.0,MISSING,african,40.686661,-73.93167,662 Madison St,Brooklyn,11221,NY,US
89CU-YUwK-4cXJmgAbBmIg,tks-deli-brooklyn,TK's Deli,False,15,4.5,$,delis|convenience,40.6967,-73.93500999999999,954 Broadway,Brooklyn,11206,NY,US
QCwrgx0DOyia2sqGy0K4qw,cafe-on-ralph-brooklyn-3,Cafe On Ralph,False,76,4.0,$$,cafes|breakfast_brunch,40.68715638,-73.92379671,86 Ralph Ave,Brooklyn,11221,NY,US
IjqtHEq9l0Wpi1dx_0mIKg,collados-restaurant-brooklyn-2,Collados Restaurant,False,29,4.0,$,spanish|tradamerican,40.690329999999996,-73.92399999999999,1310 Broadway,Brooklyn,11221,NY,US
Hc33wV6QoN6gqPqGNUPrsQ,chez-alex-bedford-stuyvesant,Chez Alex,False,133,4.0,$,bakeries|sandwiches|vegan,40.687529999999995,-73.92377990000001,72 Ralph Ave,Bedford-Stuyvesant,11221,NY,US
C8uqkZ2ArRAqcD_uXkMpHw,jin-guang-house-brooklyn,Jin Guang House,False,12,3.5,$,chinese,40.69361,-73.93091,1086 Dekalb Ave,Brooklyn,11221,NY,US
eFCKuFIUMjb6dr3YuXn8lg,norberts-pizza-brooklyn-2,Norbert's Express,False,75,3.5,$,pizza,40.69658,-73.935051,4 Stuyvesant Ave,Brooklyn,11221,NY,US
aTQrk4Hp1-qs6-mBZ8vAzw,checkers-brooklyn-12,Checkers,False,1,5.0,MISSING,burgers|hotdogs,40.69688822,-73.93568991,1130 Myrtle Ave.,Brooklyn,11206,NY,US
b02xwK9MIDUEN01jCXb_vQ,maddy-s-restaurant-brooklyn,Maddy’s Restaurant,False,1,4.0,MISSING,pizza,40.689116,-73.92428100000001,36A Ralph Ave,Brooklyn,11221,NY,US
MnjB_RIJG0sDTk7dGggA4w,new-china-brooklyn-4,New China,False,13,3.5,$,chinese,40.69701,-73.93611999999999,1135 Myrtle Ave,Brooklyn,11206,NY,US
561QQ4uax31JoxUO0vET2Q,popeyes-louisiana-kitchen-brooklyn-10,Popeyes Louisiana Kitchen,False,34,3.5,$,hotdogs|chicken_wings,40.69672,-73.93536999999999,1128 Myrtle Ave,Brooklyn,11206,NY,US
TWxs38VmW0O7K3LgT1K8qg,bklyn-pizza-bedford-stuyvesant-4,Bklyn Pizza,False,119,3.5,$,pizza|italian,40.68906403,-73.92419434,36 Ralph Ave,Bedford-Stuyvesant,11221,NY,US
pqgfHhrM6jqtRz7umJ44eQ,myrtle-gourmet-deli-brooklyn,Myrtle Gourmet Deli,False,2,4.5,MISSING,salad|delis,40.696651,-73.935117,954 Broadway,Brooklyn,11221,NY,US
rMUb0bVS1RsfwWC0VtSDwQ,deli-plus-brooklyn-2,Deli Plus,False,2,4.0,MISSING,delis|sandwiches,40.692724,-73.928299,1164 Broadway,Brooklyn,11221,NY,US
S6vI5qcYbzyKSCvII1ldHQ,greene-market-brooklyn,Greene Market,False,15,3.0,$,sandwiches,40.69051096,-73.93349622,137 Stuyvesant Ave,Brooklyn,11221,NY,US
JJJ86jaxr9pz6FAdYyTnQA,ambys-restaurant-new-york,Amby's Restaurant,False,6,3.5,$,spanish,40.68872452,-73.92401886,46 Ralph Ave,New York,11221,NY,US
i5X8PLi7czdXXh6rk38-Bw,texas-chicken-and-burgers-brooklyn-4,Texas Chicken & Burgers,False,4,3.5,MISSING,hotdogs,40.6924451,-73.9277667,1104 Lafayette Ave,Brooklyn,11221,NY,US
kMT0HP6yKGA3wC9Ag5NzlQ,carrizal-bar-and-grill-brooklyn,Carrizal Bar & Grill,False,49,2.5,$,spanish,40.689537,-73.922913,1346 Broadway,Brooklyn,11221,NY,US
URFOhnGDJu-JCtZy8WvWYw,gates-finest-deli-and-grill-bedford-stuyvesant,Gates Finest Deli & Grill,False,2,5.0,$,newamerican|delis,40.68837796,-73.93345702,829 Gates Ave,Bedford-Stuyvesant,11221,NY,US
UDDnSvTFCGlrZSDbzeIGYw,big-boy-deli-brooklyn,Big Boy Deli,False,10,3.5,$,delis|coffee|sandwiches,40.6970544,-73.9356895,930 Broadway,Brooklyn,11206,NY,US
YzV1lplN0A5jvCzTqE9o-Q,pizza-hut-lexington-41,Pizza Hut,False,4,1.5,$,pizza|italian|chicken_wings,40.77004,-99.739798,701 S Bridge St,Lexington,68850,NE,US
ZjFrJFc9QRsF9T5N5h0-oA,little-caesars-brooklyn-10,Little Caesars,False,4,2.0,$,pizza,40.69272,-73.9283,1164 Broadway,Brooklyn,11221,NY,US
aff_CQt_QFHgnr2aebZlvw,el-monumento-restaurant-bar-and-lounge-brooklyn,"El Monumento Restaurant, Bar & Lounge",False,2,3.0,MISSING,latin|bars,40.6926,-73.92724,1185 Broadway,Brooklyn,11221,NY,US
5aU2wWbj78R1k9Bzni8xNA,madisons-pizzeria-ridgewood-2,Madison's Pizzeria,False,1,5.0,MISSING,pizza,40.70193,-73.90621,775 Madison St,Ridgewood,11385,NY,US
